ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
21,Houston,U.S. Men's Clay Court Championships,4/10/22,ATP250,Outdoor,Clay,The Final,3,Opelka R.,Isner J.,18,27,2225,1556,6,3,7,6,,,,,,,2,0,Completed,1.61,2.3,1.61,2.47,1.68,2.53,161,2.31
22,Marrakech,Grand Prix Hassan II,4/5/22,ATP250,Outdoor,Clay,1st Round,3,Djere L.,Lehecka J.,55,98,971,695,6,4,6,4,,,,,,,2,0,Completed,1.53,2.5,1.54,2.59,1.6,2.75,1.51,2.54
22,Marrakech,Grand Prix Hassan II,4/5/22,ATP250,Outdoor,Clay,1st Round,3,Taberner C.,Hanfmann Y.,96,113,705,611,6,2,1,0,,,,,,,1,0,Retired,1.8,2,1.85,2.04,1.86,2.05,1.8,2
22,Marrakech,Grand Prix Hassan II,4/5/22,ATP250,Outdoor,Clay,1st Round,3,Jaziri M.,Vesely J.,329,69,134,860,6,7,6,3,2,0,,,,,1,1,Retired,7,1.1,6.93,1.13,7,1.22,6.26,1.12
22,Marrakech,Grand Prix Hassan II,4/5/22,ATP250,Outdoor,Clay,1st Round,3,Musetti L.,Ramos-Vinolas A.,82,33,791,1301,7,6,6,1,,,,,,,2,0,Completed,2.2,1.66,2.32,1.67,2.55,1.7,2.23,1.64
22,Marrakech,Grand Prix Hassan II,4/5/22,ATP250,Outdoor,Clay,1st Round,3,Sousa J.,Delbonis F.,90,35,755,1289,6,2,5,7,6,3,,,,,2,1,Completed,3,1.4,3.19,1.4,3.46,1.42,3.07,1.36
22,Marrakech,Grand Prix Hassan II,4/5/22,ATP250,Outdoor,Clay,1st Round,3,Van De Zandschulp B.,Dellien H.,43,93,1131,723,6,3,3,6,6,4,,,,,2,1,Completed,1.72,2.1,1.68,2.3,1.8,2.32,1.7,2.14
22,Marrakech,Grand Prix Hassan II,4/5/22,ATP250,Outdoor,Clay,1st Round,3,Gasquet R.,Laaksonen H.,86,87,764,762,7,5,4,6,6,4,,,,,2,1,Completed,1.57,2.37,1.53,2.66,1.6,2.66,1.52,2.51
22,Marrakech,Grand Prix Hassan II,4/5/22,ATP250,Outdoor,Clay,1st Round,3,Auger-Aliassime F.,Benchetrit E.,9,436,3625,86,6,3,6,3,,,,,,,2,0,Completed,1.04,13,1.05,12.44,1.05,15.33,1.03,12.49
22,Marrakech,Grand Prix Hassan II,4/5/22,ATP250,Outdoor,Clay,1st Round,3,Molcan A.,Travaglia S.,65,112,893,614,6,0,6,4,,,,,,,2,0,Completed,1.5,2.62,1.56,2.57,1.6,2.65,1.52,2.51
22,Marrakech,Grand Prix Hassan II,4/5/22,ATP250,Outdoor,Clay,1st Round,3,Coria F.,Davidovich Fokina A.,60,45,906,1105,7,5,3,6,6,4,,,,,2,1,Completed,2.75,1.44,2.59,1.56,2.75,1.56,2.52,1.52
22,Marrakech,Grand Prix Hassan II,4/5/22,ATP250,Outdoor,Clay,1st Round,3,Andujar P.,Evans D.,73,26,852,1557,6,4,6,2,,,,,,,2,0,Completed,1.61,2.3,1.69,2.28,1.69,2.33,1.64,2.24
22,Marrakech,Grand Prix Hassan II,4/5/22,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Cecchinato M.,79,97,800,698,7,5,7,6,,,,,,,2,0,Completed,1.36,3.2,1.4,3.19,1.4,3.21,1.36,3.07
22,Marrakech,Grand Prix Hassan II,4/6/22,ATP250,Outdoor,Clay,1st Round,3,Basic M.,Majchrzak K.,215,76,257,818,4,6,6,4,6,1,,,,,2,1,Completed,4.33,1.22,3.99,1.28,4.5,1.28,4.02,1.24
22,Marrakech,Grand Prix Hassan II,4/6/22,ATP250,Outdoor,Clay,1st Round,3,Kotov P.,Griekspoor T.,172,56,341,964,0,6,6,2,6,2,,,,,2,1,Completed,3.2,1.36,2.95,1.45,3.21,1.48,2.94,1.39
22,Marrakech,Grand Prix Hassan II,4/6/22,ATP250,Outdoor,Clay,1st Round,3,Kopriva V.,Zapata Miralles B.,165,123,356,540,6,1,6,4,,,,,,,2,0,Completed,2.1,1.72,2.05,1.85,2.25,1.85,2.08,1.75
22,Marrakech,Grand Prix Hassan II,4/6/22,ATP250,Outdoor,Clay,1st Round,3,Goffin D.,Dzumhur D.,74,145,843,440,6,2,7,6,,,,,,,2,0,Completed,1.5,2.62,1.57,2.55,1.57,2.78,1.49,2.61
22,Marrakech,Grand Prix Hassan II,4/6/22,ATP250,Outdoor,Clay,2nd Round,3,Musetti L.,Taberner C.,82,96,791,705,6,1,6,7,6,3,,,,,2,1,Completed,1.44,2.75,1.54,2.67,1.6,2.75,1.52,2.49
22,Marrakech,Grand Prix Hassan II,4/6/22,ATP250,Outdoor,Clay,2nd Round,3,Djere L.,Jaziri M.,55,329,971,134,6,4,6,2,,,,,,,2,0,Completed,1.1,7,1.1,8.83,1.14,8.83,1.09,7.07
22,Marrakech,Grand Prix Hassan II,4/7/22,ATP250,Outdoor,Clay,2nd Round,3,Coria F.,Basic M.,60,215,906,257,6,4,6,2,,,,,,,2,0,Completed,1.28,3.75,1.29,3.98,1.33,4.03,1.27,3.71
22,Marrakech,Grand Prix Hassan II,4/7/22,ATP250,Outdoor,Clay,2nd Round,3,Goffin D.,Andujar P.,74,73,843,852,5,7,7,6,6,3,,,,,2,1,Completed,2.3,1.61,2.31,1.69,2.4,1.69,2.26,1.63
22,Marrakech,Grand Prix Hassan II,4/7/22,ATP250,Outdoor,Clay,2nd Round,3,Carballes Baena R.,Sousa J.,79,90,800,755,6,2,7,6,,,,,,,2,0,Completed,1.44,2.75,1.54,2.66,1.54,2.79,1.48,2.64
22,Marrakech,Grand Prix Hassan II,4/7/22,ATP250,Outdoor,Clay,2nd Round,3,Gasquet R.,Kotov P.,86,172,764,341,6,3,3,6,6,3,,,,,2,1,Completed,1.44,2.75,1.44,3.01,1.55,3.01,1.44,2.74
22,Marrakech,Grand Prix Hassan II,4/7/22,ATP250,Outdoor,Clay,2nd Round,3,Van De Zandschulp B.,Kopriva V.,43,165,1131,356,6,2,6,4,,,,,,,2,0,Completed,1.4,3,1.43,3.09,1.43,3.29,1.38,2.99
22,Marrakech,Grand Prix Hassan II,4/7/22,ATP250,Outdoor,Clay,2nd Round,3,Molcan A.,Auger-Aliassime F.,65,9,893,3625,6,4,2,6,7,6,,,,,2,1,Completed,3.75,1.28,3.92,1.3,4.4,1.33,3.57,1.29
22,Marrakech,Grand Prix Hassan II,4/8/22,ATP250,Outdoor,Clay,Quarterfinals,3,Goffin D.,Carballes Baena R.,74,79,843,800,6,7,6,4,6,0,,,,,2,1,Completed,1.66,2.2,1.69,2.31,1.76,2.35,1.67,2.19
22,Marrakech,Grand Prix Hassan II,4/8/22,ATP250,Outdoor,Clay,Quarterfinals,3,Coria F.,Gasquet R.,60,86,906,764,6,7,6,1,6,4,,,,,2,1,Completed,1.61,2.3,1.71,2.28,1.71,2.49,1.63,2.27
22,Marrakech,Grand Prix Hassan II,4/8/22,ATP250,Outdoor,Clay,Quarterfinals,3,Djere L.,Musetti L.,55,82,971,791,6,3,6,2,,,,,,,2,0,Completed,2.1,1.72,2.1,1.82,2.21,1.82,2.08,1.74
22,Marrakech,Grand Prix Hassan II,4/8/22,ATP250,Outdoor,Clay,Quarterfinals,3,Molcan A.,Van De Zandschulp B.,65,43,893,1131,4,6,6,3,6,4,,,,,2,1,Completed,1.9,1.9,2.04,1.87,2.04,2.1,1.91,1.88
22,Marrakech,Grand Prix Hassan II,4/9/22,ATP250,Outdoor,Clay,Semifinals,3,Goffin D.,Coria F.,74,60,843,906,6,3,6,3,,,,,,,2,0,Completed,1.66,2.2,1.75,2.21,1.75,2.35,1.65,2.22
22,Marrakech,Grand Prix Hassan II,4/9/22,ATP250,Outdoor,Clay,Semifinals,3,Molcan A.,Djere L.,65,55,893,971,6,1,7,5,,,,,,,2,0,Completed,2.2,1.66,2.48,1.61,2.53,1.74,2.34,1.6
22,Marrakech,Grand Prix Hassan II,4/10/22,ATP250,Outdoor,Clay,The Final,3,Goffin D.,Molcan A.,74,65,843,893,3,6,6,3,6,3,,,,,2,1,Completed,2,1.8,2.05,1.86,2.1,1.87,1.99,1.81
23,Monte Carlo,Monte Carlo Masters,4/10/22,Masters 1000,Outdoor,Clay,1st Round,3,Davidovich Fokina A.,Giron M.,46,54,1095,983,7,5,6,3,,,,,,,2,0,Completed,1.44,2.75,1.53,2.69,1.53,2.9,1.47,2.66
23,Monte Carlo,Monte Carlo Masters,4/10/22,Masters 1000,Outdoor,Clay,1st Round,3,Dimitrov G.,Basilashvili N.,29,20,1458,1801,6,3,2,0,,,,,,,1,0,Retired,1.44,2.75,1.51,2.78,1.52,3.1,1.45,2.73
23,Monte Carlo,Monte Carlo Masters,4/10/22,Masters 1000,Outdoor,Clay,1st Round,3,Fucsovics M.,Harris L.,57,40,957,1166,6,4,6,7,6,1,,,,,2,1,Completed,1.5,2.62,1.52,2.72,1.55,2.72,1.5,2.57
23,Monte Carlo,Monte Carlo Masters,4/10/22,Masters 1000,Outdoor,Clay,1st Round,3,Lajovic D.,Krajinovic F.,49,39,1056,1171,6,2,7,6,,,,,,,2,0,Completed,2.2,1.66,2.18,1.77,2.33,1.77,2.15,1.69
23,Monte Carlo,Monte Carlo Masters,4/11/22,Masters 1000,Outdoor,Clay,1st Round,3,Korda S.,Van De Zandschulp B.,42,41,1134,1161,7,5,6,4,,,,,,,2,0,Completed,1.66,2.2,1.62,2.45,1.69,2.45,1.61,2.31
23,Monte Carlo,Monte Carlo Masters,4/11/22,Masters 1000,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Griekspoor T.,37,58,1221,957,6,4,4,6,6,2,,,,,2,1,Completed,1.57,2.37,1.53,2.68,1.62,2.73,1.53,2.5
23,Monte Carlo,Monte Carlo Masters,4/11/22,Masters 1000,Outdoor,Clay,1st Round,3,Fognini F.,Rinderknech A.,32,59,1361,948,7,5,4,6,6,3,,,,,2,1,Completed,1.44,2.75,1.49,2.84,1.53,2.88,1.47,2.67
23,Monte Carlo,Monte Carlo Masters,4/11/22,Masters 1000,Outdoor,Clay,1st Round,3,Schwartzman D.,Khachanov K.,16,24,2580,1588,6,7,6,3,6,3,,,,,2,1,Completed,1.44,2.75,1.53,2.71,1.57,2.79,1.5,2.57
23,Monte Carlo,Monte Carlo Masters,4/11/22,Masters 1000,Outdoor,Clay,1st Round,3,Delbonis F.,Munar J.,34,105,1279,663,6,4,3,6,6,4,,,,,2,1,Completed,3.5,1.3,3.65,1.33,3.65,1.36,3.44,1.31
23,Monte Carlo,Monte Carlo Masters,4/11/22,Masters 1000,Outdoor,Clay,1st Round,3,De Minaur A.,Zapata Miralles B.,25,123,1566,535,6,3,6,4,,,,,,,2,0,Completed,1.3,3.5,1.36,3.49,1.36,3.68,1.31,3.38
23,Monte Carlo,Monte Carlo Masters,4/11/22,Masters 1000,Outdoor,Clay,1st Round,3,Bublik A.,Wawrinka S.,36,236,1238,232,3,6,7,5,6,2,,,,,2,1,Completed,1.44,2.75,1.47,2.92,1.51,2.95,1.43,2.79
23,Monte Carlo,Monte Carlo Masters,4/11/22,Masters 1000,Outdoor,Clay,1st Round,3,Sinner J.,Coric B.,12,198,3054,294,6,3,2,6,6,3,,,,,2,1,Completed,1.36,3.2,1.4,3.22,1.41,3.42,1.35,3.13
23,Monte Carlo,Monte Carlo Masters,4/11/22,Masters 1000,Outdoor,Clay,1st Round,3,Carreno Busta P.,Baez S.,19,66,2015,893,6,4,4,6,6,2,,,,,2,1,Completed,1.44,2.75,1.5,2.81,1.5,2.97,1.44,2.76
23,Monte Carlo,Monte Carlo Masters,4/11/22,Masters 1000,Outdoor,Clay,1st Round,3,Hurkacz H.,Dellien H.,14,92,2873,723,7,5,6,4,,,,,,,2,0,Completed,1.4,3,1.43,2.93,1.63,3.16,1.41,2.88
23,Monte Carlo,Monte Carlo Masters,4/11/22,Masters 1000,Outdoor,Clay,1st Round,3,Cilic M.,Tsonga J.W.,22,254,1740,206,6,2,6,2,,,,,,,2,0,Completed,1.22,4.33,1.21,5.21,1.25,5.21,1.21,4.37
23,Monte Carlo,Monte Carlo Masters,4/12/22,Masters 1000,Outdoor,Clay,1st Round,3,Ruusuvuori E.,Otte O.,81,72,797,854,6,4,6,3,,,,,,,2,0,Completed,1.66,2.2,1.66,2.38,1.75,2.38,1.65,2.22
23,Monte Carlo,Monte Carlo Masters,4/12/22,Masters 1000,Outdoor,Clay,1st Round,3,Evans D.,Bonzi B.,27,63,1557,905,6,0,7,6,,,,,,,2,0,Completed,1.8,2,1.88,2.03,1.92,2.12,1.82,1.98
23,Monte Carlo,Monte Carlo Masters,4/12/22,Masters 1000,Outdoor,Clay,1st Round,3,Sonego L.,Ivashka I.,26,44,1563,1109,6,3,6,3,,,,,,,2,0,Completed,1.4,3,1.41,3.18,1.41,3.26,1.38,3.03
23,Monte Carlo,Monte Carlo Masters,4/12/22,Masters 1000,Outdoor,Clay,1st Round,3,Martinez P.,Humbert U.,45,48,1098,1078,6,4,7,6,,,,,,,2,0,Completed,1.4,3,1.43,3.08,1.44,3.22,1.39,2.97
23,Monte Carlo,Monte Carlo Masters,4/12/22,Masters 1000,Outdoor,Clay,1st Round,3,Djere L.,Cressy M.,62,69,911,858,6,4,6,7,6,2,,,,,2,1,Completed,1.28,3.75,1.3,3.89,1.34,3.92,1.27,3.7
23,Monte Carlo,Monte Carlo Masters,4/12/22,Masters 1000,Outdoor,Clay,1st Round,3,Fritz T.,Catarina L.,13,430,2875,90,6,7,7,6,6,4,,,,,2,1,Completed,1.02,17,1.03,18.43,1.06,19.5,1.02,14.19
23,Monte Carlo,Monte Carlo Masters,4/12/22,Masters 1000,Outdoor,Clay,1st Round,3,Musetti L.,Paire B.,83,61,791,912,6,2,6,7,6,2,,,,,2,1,Completed,1.4,3,1.42,3.11,1.47,3.11,1.4,2.93
23,Monte Carlo,Monte Carlo Masters,4/12/22,Masters 1000,Outdoor,Clay,1st Round,3,Goffin D.,Lehecka J.,47,99,1093,690,6,4,6,3,,,,,,,2,0,Completed,1.66,2.2,1.66,2.37,1.7,2.37,1.63,2.26
23,Monte Carlo,Monte Carlo Masters,4/12/22,Masters 1000,Outdoor,Clay,1st Round,3,Rune H.,Karatsev A.,79,30,802,1428,7,6,4,6,6,3,,,,,2,1,Completed,1.66,2.2,1.75,2.21,1.82,2.21,1.74,2.09
23,Monte Carlo,Monte Carlo Masters,4/12/22,Masters 1000,Outdoor,Clay,2nd Round,3,Davidovich Fokina A.,Djokovic N.,46,1,1095,8420,6,3,6,7,6,1,,,,,2,1,Completed,5,1.16,6.43,1.15,6.5,1.18,5.63,1.14
23,Monte Carlo,Monte Carlo Masters,4/12/22,Masters 1000,Outdoor,Clay,2nd Round,3,Tsitsipas S.,Fognini F.,5,32,5980,1361,6,3,6,0,,,,,,,2,0,Completed,1.28,3.75,1.32,3.72,1.33,4,1.28,3.68
23,Monte Carlo,Monte Carlo Masters,4/12/22,Masters 1000,Outdoor,Clay,2nd Round,3,Dimitrov G.,Lajovic D.,29,49,1458,1056,4,6,6,3,6,2,,,,,2,1,Completed,1.5,2.62,1.56,2.61,1.6,2.65,1.51,2.54
23,Monte Carlo,Monte Carlo Masters,4/13/22,Masters 1000,Outdoor,Clay,2nd Round,3,Ramos-Vinolas A.,Norrie C.,37,10,1221,3440,6,4,2,6,6,4,,,,,2,1,Completed,2.2,1.66,2.33,1.68,2.45,1.72,2.26,1.63
23,Monte Carlo,Monte Carlo Masters,4/13/22,Masters 1000,Outdoor,Clay,2nd Round,3,Korda S.,Alcaraz C.,42,11,1134,3320,7,6,6,7,6,3,,,,,2,1,Completed,4.33,1.22,4.6,1.24,4.84,1.25,4.29,1.21
23,Monte Carlo,Monte Carlo Masters,4/13/22,Masters 1000,Outdoor,Clay,2nd Round,3,Djere L.,Sonego L.,62,26,911,1563,6,4,6,4,,,,,,,2,0,Completed,2.2,1.66,2.28,1.71,2.4,1.71,2.24,1.64
23,Monte Carlo,Monte Carlo Masters,4/13/22,Masters 1000,Outdoor,Clay,2nd Round,3,Hurkacz H.,Martinez P.,14,45,2873,1098,6,3,4,6,6,4,,,,,2,1,Completed,1.5,2.62,1.53,2.68,1.53,2.76,1.49,2.59
23,Monte Carlo,Monte Carlo Masters,4/13/22,Masters 1000,Outdoor,Clay,2nd Round,3,Goffin D.,Evans D.,47,27,1093,1557,7,6,6,2,,,,,,,2,0,Completed,1.66,2.2,1.72,2.25,1.77,2.25,1.69,2.16
23,Monte Carlo,Monte Carlo Masters,4/13/22,Masters 1000,Outdoor,Clay,2nd Round,3,Fritz T.,Cilic M.,13,22,2875,1740,6,3,4,6,6,4,,,,,2,1,Completed,2.37,1.57,2.46,1.62,2.5,1.68,2.31,1.61
23,Monte Carlo,Monte Carlo Masters,4/13/22,Masters 1000,Outdoor,Clay,2nd Round,3,Ruud C.,Rune H.,7,79,4380,802,7,6,7,5,,,,,,,2,0,Completed,1.16,5,1.18,5.74,1.2,5.74,1.16,5.1
23,Monte Carlo,Monte Carlo Masters,4/13/22,Masters 1000,Outdoor,Clay,2nd Round,3,Carreno Busta P.,Bublik A.,19,36,2015,1238,4,6,7,6,4,3,,,,,1,1,Retired,1.22,4.33,1.3,3.89,1.3,4.74,1.24,4.04
23,Monte Carlo,Monte Carlo Masters,4/13/22,Masters 1000,Outdoor,Clay,2nd Round,3,Schwartzman D.,Fucsovics M.,16,57,2580,957,6,0,7,6,,,,,,,2,0,Completed,1.3,3.5,1.35,3.5,1.38,3.6,1.32,3.35
23,Monte Carlo,Monte Carlo Masters,4/13/22,Masters 1000,Outdoor,Clay,2nd Round,3,Sinner J.,Ruusuvuori E.,12,81,3054,797,7,5,6,3,,,,,,,2,0,Completed,1.3,3.5,1.36,3.46,1.36,3.65,1.32,3.32
23,Monte Carlo,Monte Carlo Masters,4/13/22,Masters 1000,Outdoor,Clay,2nd Round,3,Musetti L.,Auger-Aliassime F.,83,9,791,3625,6,2,7,6,,,,,,,2,0,Completed,2.37,1.57,2.51,1.6,2.52,1.65,2.4,1.56
23,Monte Carlo,Monte Carlo Masters,4/13/22,Masters 1000,Outdoor,Clay,2nd Round,3,Rublev A.,De Minaur A.,8,25,4375,1566,2,6,6,1,6,4,,,,,2,1,Completed,1.3,3.5,1.33,3.68,1.36,3.7,1.32,3.33
23,Monte Carlo,Monte Carlo Masters,4/13/22,Masters 1000,Outdoor,Clay,2nd Round,3,Zverev A.,Delbonis F.,3,34,7195,1279,6,1,7,5,,,,,,,2,0,Completed,1.14,5.5,1.14,6.87,1.16,6.87,1.13,5.89
23,Monte Carlo,Monte Carlo Masters,4/14/22,Masters 1000,Outdoor,Clay,3rd Round,3,Fritz T.,Korda S.,13,42,2875,1134,7,6,7,5,,,,,,,2,0,Completed,2.2,1.66,2.14,1.8,2.23,1.82,2.13,1.71
23,Monte Carlo,Monte Carlo Masters,4/14/22,Masters 1000,Outdoor,Clay,3rd Round,3,Dimitrov G.,Ruud C.,29,7,1458,4380,6,3,7,5,,,,,,,2,0,Completed,4.5,1.2,4.64,1.24,4.75,1.24,4.43,1.21
23,Monte Carlo,Monte Carlo Masters,4/14/22,Masters 1000,Outdoor,Clay,3rd Round,3,Davidovich Fokina A.,Goffin D.,46,47,1095,1093,6,4,6,1,,,,,,,2,0,Completed,2.1,1.72,2.16,1.78,2.22,2,2.07,1.75
23,Monte Carlo,Monte Carlo Masters,4/14/22,Masters 1000,Outdoor,Clay,3rd Round,3,Schwartzman D.,Musetti L.,16,83,2580,791,2,6,6,4,6,3,,,,,2,1,Completed,1.57,2.37,1.61,2.47,1.61,2.52,1.57,2.39
23,Monte Carlo,Monte Carlo Masters,4/14/22,Masters 1000,Outdoor,Clay,3rd Round,3,Tsitsipas S.,Djere L.,5,62,5980,911,7,5,7,6,,,,,,,2,0,Completed,1.12,6,1.14,6.8,1.15,6.8,1.13,5.94
23,Monte Carlo,Monte Carlo Masters,4/14/22,Masters 1000,Outdoor,Clay,3rd Round,3,Zverev A.,Carreno Busta P.,3,19,7195,2015,6,2,7,5,,,,,,,2,0,Completed,1.3,3.5,1.33,3.69,1.33,3.77,1.3,3.53
23,Monte Carlo,Monte Carlo Masters,4/14/22,Masters 1000,Outdoor,Clay,3rd Round,3,Hurkacz H.,Ramos-Vinolas A.,14,37,2873,1221,7,6,6,2,,,,,,,2,0,Completed,1.61,2.3,1.65,2.38,1.68,2.51,1.61,2.3
23,Monte Carlo,Monte Carlo Masters,4/14/22,Masters 1000,Outdoor,Clay,3rd Round,3,Sinner J.,Rublev A.,12,8,3054,4375,5,7,6,1,6,3,,,,,2,1,Completed,1.9,1.9,1.86,2.05,1.95,2.05,1.87,1.94
23,Monte Carlo,Monte Carlo Masters,4/15/22,Masters 1000,Outdoor,Clay,Quarterfinals,3,Davidovich Fokina A.,Fritz T.,46,13,1095,2875,2,6,6,4,6,3,,,,,2,1,Completed,1.8,2,1.85,2.07,1.91,2.18,1.83,1.98
23,Monte Carlo,Monte Carlo Masters,4/15/22,Masters 1000,Outdoor,Clay,Quarterfinals,3,Dimitrov G.,Hurkacz H.,29,14,1458,2873,6,4,3,6,7,6,,,,,2,1,Completed,2,1.8,2.14,1.79,2.26,1.84,2.04,1.79
23,Monte Carlo,Monte Carlo Masters,4/15/22,Masters 1000,Outdoor,Clay,Quarterfinals,3,Zverev A.,Sinner J.,3,12,7195,3054,5,7,6,3,7,6,,,,,2,1,Completed,1.44,2.75,1.41,3.09,1.46,3.24,1.42,2.89
23,Monte Carlo,Monte Carlo Masters,4/15/22,Masters 1000,Outdoor,Clay,Quarterfinals,3,Tsitsipas S.,Schwartzman D.,5,16,5980,2580,6,2,6,7,6,4,,,,,2,1,Completed,1.33,3.4,1.34,3.56,1.39,3.7,1.33,3.32
23,Monte Carlo,Monte Carlo Masters,4/16/22,Masters 1000,Outdoor,Clay,Semifinals,3,Davidovich Fokina A.,Dimitrov G.,46,29,1095,1458,6,4,6,7,6,3,,,,,2,1,Completed,1.72,2.1,1.84,2.08,1.86,2.15,1.76,2.07
23,Monte Carlo,Monte Carlo Masters,4/16/22,Masters 1000,Outdoor,Clay,Semifinals,3,Tsitsipas S.,Zverev A.,5,3,5980,7195,6,4,6,2,,,,,,,2,0,Completed,1.9,1.9,1.87,2.04,2.06,2.06,1.84,1.98
23,Monte Carlo,Monte Carlo Masters,4/17/22,Masters 1000,Outdoor,Clay,The Final,3,Tsitsipas S.,Davidovich Fokina A.,5,46,5980,1095,6,3,7,6,,,,,,,2,0,Completed,1.22,4.33,1.2,5.2,1.3,5.25,1.2,4.58
24,Barcelona,Barcelona Open,4/18/22,ATP500,Outdoor,Clay,1st Round,3,Kwon S.W.,Paire B.,71,60,858,912,6,4,6,4,,,,,,,2,0,Completed,2.1,1.72,2.18,1.76,2.19,1.89,2.08,1.74
24,Barcelona,Barcelona Open,4/18/22,ATP500,Outdoor,Clay,1st Round,3,Coria F.,Giron M.,52,55,981,975,6,2,3,6,6,1,,,,,2,1,Completed,1.4,3,1.44,3.01,1.44,3.27,1.39,2.96
24,Barcelona,Barcelona Open,4/18/22,ATP500,Outdoor,Clay,1st Round,3,Musetti L.,Baez S.,66,3,871,4885,7,5,7,5,,,,,,,2,0,Completed,1.9,1.9,1.94,1.94,1.95,2,1.9,1.89
24,Barcelona,Barcelona Open,4/18/22,ATP500,Outdoor,Clay,1st Round,3,Gerasimov E.,Mannarino A.,155,68,402,869,2,6,6,3,6,4,,,,,2,1,Completed,1.53,2.5,1.61,2.46,1.61,2.58,1.55,2.44
24,Barcelona,Barcelona Open,4/18/22,ATP500,Outdoor,Clay,1st Round,3,Nakashima B.,Alvarez Varona N.,81,285,790,173,7,6,6,3,,,,,,,2,0,Completed,1.33,3.4,1.39,3.22,1.4,3.4,1.35,3.17
24,Barcelona,Barcelona Open,4/18/22,ATP500,Outdoor,Clay,1st Round,3,Mcdonald M.,Grenier H.,51,156,985,399,6,7,6,1,7,6,,,,,2,1,Completed,1.28,3.75,1.27,4.09,1.33,4.65,1.27,3.79
24,Barcelona,Barcelona Open,4/18/22,ATP500,Outdoor,Clay,1st Round,3,Ymer E.,Cressy M.,135,69,478,866,6,3,6,0,,,,,,,2,0,Completed,1.44,2.75,1.5,2.76,1.52,2.92,1.46,2.69
24,Barcelona,Barcelona Open,4/18/22,ATP500,Outdoor,Clay,1st Round,3,Munar J.,Moroni G.M.,101,181,675,325,6,2,6,4,,,,,,,2,0,Completed,1.12,6,1.11,7.46,1.14,7.5,1.11,6.35
24,Barcelona,Barcelona Open,4/18/22,ATP500,Outdoor,Clay,1st Round,3,Zapata Miralles B.,Robredo T.,119,362,563,118,6,1,6,1,,,,,,,2,0,Completed,1.1,7,1.11,7.8,1.11,8,1.1,6.94
24,Barcelona,Barcelona Open,4/19/22,ATP500,Outdoor,Clay,1st Round,3,Harris L.,Carballes Baena R.,40,96,1171,710,6,4,7,6,,,,,,,2,0,Completed,2.37,1.57,2.52,1.58,2.52,1.67,2.39,1.57
24,Barcelona,Barcelona Open,4/19/22,ATP500,Outdoor,Clay,1st Round,3,Taberner C.,Korda S.,94,37,714,1215,6,3,6,0,,,,,,,2,0,Completed,3.5,1.3,3.29,1.36,3.7,1.36,3.34,1.32
24,Barcelona,Barcelona Open,4/19/22,ATP500,Outdoor,Clay,1st Round,3,Fucsovics M.,Thompson J.,53,86,979,757,6,4,6,2,,,,,,,2,0,Completed,1.25,4,1.28,4.04,1.3,4.05,1.27,3.78
24,Barcelona,Barcelona Open,4/19/22,ATP500,Outdoor,Clay,1st Round,3,Ruusuvuori E.,Lopez F.,73,120,856,562,6,0,6,1,,,,,,,2,0,Completed,1.16,5,1.2,5.18,1.23,5.18,1.2,4.57
24,Barcelona,Barcelona Open,4/19/22,ATP500,Outdoor,Clay,1st Round,3,Dellien H.,Guinard M.,89,152,743,407,6,4,7,5,,,,,,,2,0,Completed,1.4,3,1.41,3.12,1.45,3.5,1.38,3.05
24,Barcelona,Barcelona Open,4/19/22,ATP500,Outdoor,Clay,1st Round,3,Humbert U.,Andujar P.,46,79,1078,797,6,4,6,3,,,,,,,2,0,Completed,2.75,1.44,2.71,1.52,3,1.52,2.67,1.47
24,Barcelona,Barcelona Open,4/19/22,ATP500,Outdoor,Clay,1st Round,3,Ivashka I.,Martinez P.,44,43,1109,1117,6,4,7,6,,,,,,,2,0,Completed,3.2,1.36,3.38,1.36,3.38,1.4,3.07,1.37
24,Barcelona,Barcelona Open,4/19/22,ATP500,Outdoor,Clay,2nd Round,3,Ruud C.,Nakashima B.,7,81,4110,790,6,3,6,2,,,,,,,2,0,Completed,1.1,7,1.1,8.66,1.14,8.66,1.1,6.93
24,Barcelona,Barcelona Open,4/19/22,ATP500,Outdoor,Clay,2nd Round,3,Sonego L.,Ymer E.,28,135,1505,478,6,4,6,2,,,,,,,2,0,Completed,1.5,2.62,1.53,2.71,1.55,3,1.49,2.62
24,Barcelona,Barcelona Open,4/19/22,ATP500,Outdoor,Clay,2nd Round,3,Schwartzman D.,Mcdonald M.,15,51,2715,985,6,2,6,2,,,,,,,2,0,Completed,1.12,6,1.16,6.29,1.18,6.29,1.14,5.72
24,Barcelona,Barcelona Open,4/19/22,ATP500,Outdoor,Clay,2nd Round,3,Norrie C.,Gerasimov E.,10,155,3440,402,5,7,6,4,6,4,,,,,2,1,Completed,1.12,6,1.13,7.24,1.14,7.5,1.12,6.38
